automaton,device,traverser,evaluator,layout,reference_impl,x_size,y_size,steps,rounds,warmup_rounds,x_tile_size,y_tile_size,cuda_block_size_x,cuda_block_size_y,seed,word_size,temporal_steps,temporal_tile_size_y,average_time_ms,average_time_per_cell_ps,std_time_ms,rounds_had_same_checksums,checksum
forest-fire,CUDA,simple,bit_planes,bit_planes,,16384,16384,128,5,1,0,0,32,32,42,64,0,0,12.159879,0.353899,0.012106,true,26894-27146-27581-26919-27107-27391-27038-27064-26879-26789-27286-27244-26990-26887-27047-26969
forest-fire,CUDA,simple,tiled_bit_planes,tiled_bit_planes,,16384,16384,128,5,1,0,0,32,32,42,64,0,0,12.711590,0.369956,0.010452,true,26894-27146-27581-26919-27107-27391-27038-27064-26879-26789-27286-27244-26990-26887-27047-26969
wire,CUDA,,,,baseline,16384,16384,128,5,1,0,0,32,2,42,0,0,0,400.661963,11.660798,0.019134,true,216-0-51-90-15524944-21766980-21762269-15537172-15531770-21768539-21764055-15534177-51-75-51-51
wire,CUDA,simple,standard,standard,,16384,16384,128,5,1,0,0,32,2,42,0,0,0,401.224890,11.677181,0.032558,true,216-0-51-90-15524944-21766980-21762269-15537172-15531770-21768539-21764055-15534177-51-75-51-51
wire,CUDA,simple,bit_array,bit_array,,16384,16384,128,5,1,0,0,32,2,42,32,0,0,158.147781,4.602706,0.108138,true,216-0-51-90-15524944-21766980-21762269-15537172-15531770-21768539-21764055-15534177-51-75-51-51
wire,CUDA,simple,bit_planes,bit_planes,,16384,16384,128,5,1,0,0,32,2,42,32,0,0,16.966188,0.493781,0.038010,true,216-0-51-90-15524944-21766980-21762269-15537172-15531770-21768539-21764055-15534177-51-75-51-51
wire,CUDA,simple,tiled_bit_planes,tiled_bit_planes,,16384,16384,128,5,1,0,0,32,2,42,32,0,0,23.360461,0.679879,0.049063,true,216-0-51-90-15524944-21766980-21762269-15537172-15531770-21768539-21764055-15534177-51-75-51-51
wire,CUDA,temporal,bit_planes,bit_planes,,16320,16440,128,5,1,0,0,32,2,42,32,2,64,25.089056,0.730554,0.029955,true,216-0-51-90-15403499-21599095-21593089-15412136-15409770-21595144-21594681-15413936-35-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16368,128,5,1,0,0,32,2,42,32,2,64,27.284602,0.797980,0.014301,true,216-0-51-90-15402508-21599330-21591675-15412142-15409265-21596567-21594681-15413888-35-75-51-51
wire,CUDA,temporal,bit_planes,bit_planes,,16320,16414,126,5,1,0,0,32,2,42,32,3,64,23.519744,0.696831,0.015118,true,216-0-51-90-15404818-21601808-21593918-15414554-15406391-21590017-21590410-15409424-34-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16368,126,5,1,0,0,32,2,42,32,3,64,24.895091,0.739652,0.020067,true,216-0-51-90-15401729-21597952-21590348-15411284-15408477-21595243-21593417-15413014-34-75-51-51
wire,CUDA,temporal,bit_planes,bit_planes,,16320,16408,128,5,1,0,0,32,2,42,32,4,64,22.488633,0.656111,0.007058,true,216-0-51-90-15402302-21600213-21592248-15412399-15410217-21594317-21594681-15413276-35-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16368,128,5,1,0,0,32,2,42,32,4,64,24.321638,0.711323,0.023703,true,216-0-51-90-15402508-21599330-21591675-15412142-15409265-21596567-21594681-15413888-35-75-51-51
wire,CUDA,temporal,bit_planes,bit_planes,,16320,16416,125,5,1,0,0,32,2,42,32,5,64,21.111705,0.630414,0.006567,true,216-0-51-90-15401281-21597988-21590309-15411129-15408981-21592342-21592802-15412003-35-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16320,125,5,1,0,0,32,2,42,32,5,64,23.387405,0.702476,0.013935,true,216-0-51-90-15401965-21596935-21590022-15410880-15408232-21593276-21592802-15411733-35-75-51-51
wire,CUDA,temporal,bit_planes,bit_planes,,16320,16432,126,5,1,0,0,32,2,42,32,6,64,22.177120,0.656333,0.013378,true,216-0-51-90-15402699-21597902-21591732-15411278-15408146-21593289-21593417-15412954-34-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16320,126,5,1,0,0,32,2,42,32,6,64,23.196288,0.691206,0.009015,true,216-0-51-90-15402457-21597743-21590624-15411283-15408676-21593975-21593417-15412179-34-75-51-51
wire,CUDA,temporal,bit_planes,bit_planes,,16320,16400,126,5,1,0,0,32,2,42,32,7,64,19.477677,0.577567,0.028354,true,216-0-51-90-15401541-21597740-21591514-15411532-15408472-21593301-21593417-15412982-34-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16320,126,5,1,0,0,32,2,42,32,7,64,22.884147,0.681905,0.005395,true,216-0-51-90-15402457-21597743-21590624-15411283-15408676-21593975-21593417-15412179-34-75-51-51
wire,CUDA,temporal,bit_planes,bit_planes,,16320,16416,128,5,1,0,0,32,2,42,32,8,64,20.921561,0.610094,0.022811,true,216-0-51-90-15402558-21600189-21592248-15412399-15410227-21594317-21594681-15413313-35-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16320,128,5,1,0,0,32,2,42,32,8,64,23.039642,0.675811,0.013890,true,216-0-51-90-15403260-21599108-21591949-15412144-15409464-21595263-21594681-15413032-35-75-51-51
wire,CUDA,temporal,bit_planes,bit_planes,,16320,16422,126,5,1,0,0,32,2,42,32,9,64,21.334624,0.631783,0.006354,true,216-0-51-90-15404818-21600921-21594359-15414554-15405218-21590417-21590410-15409929-34-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16352,16240,126,5,1,0,0,32,2,42,32,9,64,24.544474,0.733544,0.023959,true,157310-157799-157861-157224-15307353-21522149-21521087-15316624-15300403-21509981-21506233-15304411-168860-169907-169954-169022
wire,CUDA,temporal,bit_planes,bit_planes,,16320,16412,120,5,1,0,0,32,2,42,32,10,64,20.738227,0.645221,0.026147,true,216-0-51-90-15399076-21593286-21586829-15408887-15405890-21588906-21589505-15409886-34-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16352,16240,120,5,1,0,0,32,2,42,32,10,64,23.260909,0.729942,0.009340,true,157265-157773-157821-157194-15304463-21517714-21516602-15313801-15297360-21505866-21502126-15301835-168853-169868-169892-168991
wire,CUDA,temporal,bit_planes,bit_planes,,16320,16440,120,5,1,0,0,32,2,42,32,12,64,22.836070,0.709281,0.039774,true,216-0-51-90-15399948-21593083-21587610-15408645-15406233-21589695-21589505-15410519-34-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16352,16240,120,5,1,0,0,32,2,42,32,12,64,23.056653,0.723533,0.025030,true,157265-157773-157821-157194-15304463-21517714-21516602-15313801-15297360-21505866-21502126-15301835-168853-169868-169892-168991
wire,CUDA,temporal,bit_planes,bit_planes,,16320,16416,126,5,1,0,0,32,2,42,32,14,64,25.795443,0.764161,0.014170,true,216-0-51-90-15401781-21598793-21590911-15411532-15409428-21593032-21593417-15412446-34-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16352,16352,126,5,1,0,0,32,2,42,32,14,64,25.754618,0.764439,0.024401,true,216-0-51-90-15465018-21679271-21677777-15473758-15470798-21678252-21676136-15474048-51-75-51-51
wire,CUDA,temporal,bit_planes,bit_planes,,16320,16448,128,5,1,0,0,32,2,42,32,16,64,29.966714,0.872159,0.083883,true,216-0-51-90-15402782-21600237-21591860-15412138-15410460-21595702-21594681-15413269-35-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16352,16352,128,5,1,0,0,32,2,42,32,16,64,26.050016,0.761125,0.010584,true,216-0-51-90-15465830-21680650-21679235-15474727-15471756-21679469-21677686-15474900-51-75-51-51
wire,CUDA,temporal,bit_planes,bit_planes,,16320,16440,119,5,1,0,0,32,2,42,32,17,64,31.295891,0.980208,0.008225,true,216-0-51-90-15399488-21592293-21586971-15408233-15405671-21588895-21588702-15410001-35-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16224,16416,119,5,1,0,0,32,2,42,32,17,64,26.231347,0.827653,0.010526,true,216-0-51-90-15220564-21336839-21333858-15229845-15226146-21338080-21334572-15231620-51-75-33-51
wire,CUDA,temporal,bit_planes,bit_planes,,16320,16436,126,5,1,0,0,32,2,42,32,18,64,35.979898,1.064567,0.010932,true,216-0-51-90-15402699-21598823-21591732-15411277-15408983-21593289-21593417-15412954-34-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16224,16416,126,5,1,0,0,32,2,42,32,18,64,27.727475,0.826256,0.013286,true,216-0-51-90-15223784-21342040-21338880-15232996-15229419-21343491-21339426-15234676-51-75-35-51
wire,CUDA,temporal,bit_planes,bit_planes,,16320,16440,120,5,1,0,0,32,2,42,32,20,64,38.787705,1.204733,0.006339,true,216-0-51-90-15399948-21593083-21587610-15408645-15406233-21589695-21589505-15410519-34-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16224,16416,120,5,1,0,0,32,2,42,32,20,64,26.320390,0.823542,0.031296,true,216-0-51-90-15221081-21337602-21334638-15230290-15226673-21338824-21335302-15232029-51-75-35-51
wire,CUDA,temporal,bit_planes,bit_planes,,16320,16440,110,5,1,0,0,32,2,42,32,22,64,42.903481,1.453710,0.005299,true,216-0-51-90-15394768-21584588-21578921-15403668-15400526-21581823-21581432-15405048-35-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16224,16432,110,5,1,0,0,32,2,42,32,22,64,25.542868,0.871021,0.020997,true,216-0-51-90-15215557-21329072-21326271-15224719-15220128-21330444-21327138-15226366-51-75-33-51
wire,CUDA,temporal,bit_planes,bit_planes,,16320,16448,120,5,1,0,0,32,2,42,32,24,64,58.024033,1.801331,0.005324,true,216-0-51-90-15399284-21594131-21586465-15408644-15406861-21590200-21589505-15409888-34-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16224,16432,120,5,1,0,0,32,2,42,32,24,64,27.806310,0.869188,0.021418,true,216-0-51-90-15221087-21337470-21334823-15230290-15225351-21338813-21335302-15231327-51-75-35-51
wire,CUDA,simple,bit_array,bit_array,,16384,16384,128,5,1,0,0,32,2,42,64,0,0,222.069669,6.463078,0.094422,true,216-0-51-90-15524944-21766980-21762269-15537172-15531770-21768539-21764055-15534177-51-75-51-51
wire,CUDA,simple,bit_planes,bit_planes,,16384,16384,128,5,1,0,0,32,2,42,64,0,0,14.541178,0.423204,0.017469,true,216-0-51-90-15524944-21766980-21762269-15537172-15531770-21768539-21764055-15534177-51-75-51-51
wire,CUDA,simple,tiled_bit_planes,tiled_bit_planes,,16384,16384,128,5,1,0,0,32,2,42,64,0,0,18.131738,0.527703,0.038974,true,216-0-51-90-15524944-21766980-21762269-15537172-15531770-21768539-21764055-15534177-51-75-51-51
wire,CUDA,temporal,bit_planes,bit_planes,,15360,17472,128,5,1,0,0,32,2,42,64,2,32,15.623942,0.454828,0.005906,true,216-0-51-90-13643100-19128996-19125920-13654894-13647325-19128593-19123198-13654779-33-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16320,128,5,1,0,0,32,2,42,64,2,32,20.127027,0.590377,0.023098,true,216-0-51-90-15403260-21599108-21591949-15412144-15409464-21595263-21594681-15413032-35-75-51-51
wire,CUDA,temporal,bit_planes,bit_planes,,15360,17472,126,5,1,0,0,32,2,42,64,3,32,14.906035,0.440816,0.005938,true,216-0-51-90-13642338-19127682-19124761-13654183-13646622-19127465-19121941-13654011-35-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16320,126,5,1,0,0,32,2,42,64,3,32,18.786362,0.559799,0.015451,true,216-0-51-90-15402457-21597743-21590624-15411283-15408676-21593975-21593417-15412179-34-75-51-51
wire,CUDA,temporal,bit_planes,bit_planes,,15360,17472,128,5,1,0,0,32,2,42,64,4,32,15.658406,0.455831,0.015277,true,216-0-51-90-13643100-19128996-19125920-13654894-13647325-19128593-19123198-13654779-33-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16320,128,5,1,0,0,32,2,42,64,4,32,18.581376,0.545039,0.013613,true,216-0-51-90-15403260-21599108-21591949-15412144-15409464-21595263-21594681-15413032-35-75-51-51
wire,CUDA,temporal,bit_planes,bit_planes,,15360,17468,125,5,1,0,0,32,2,42,64,5,32,16.464013,0.490898,0.012585,true,216-0-51-90-13641957-19127104-19124069-13653762-13646272-19126823-19121330-13653651-33-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16320,125,5,1,0,0,32,2,42,64,5,32,17.832141,0.535616,0.005796,true,216-0-51-90-15401965-21596935-21590022-15410880-15408232-21593276-21592802-15411733-35-75-51-51
wire,CUDA,temporal,bit_planes,bit_planes,,15360,17460,126,5,1,0,0,32,2,42,64,6,32,17.942950,0.530992,0.005332,true,216-0-51-90-13642338-19127684-19124937-13654183-13646620-19127809-19121941-13654083-35-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16320,126,5,1,0,0,32,2,42,64,6,32,17.769395,0.529495,0.007096,true,216-0-51-90-15402457-21597743-21590624-15411283-15408676-21593975-21593417-15412179-34-75-51-51
wire,CUDA,temporal,bit_planes,bit_planes,,15360,17460,126,5,1,0,0,32,2,42,64,7,32,19.426432,0.574893,0.008137,true,216-0-51-90-13642338-19127684-19124937-13654183-13646620-19127809-19121941-13654083-35-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16320,126,5,1,0,0,32,2,42,64,7,32,17.620160,0.525048,0.006941,true,216-0-51-90-15402457-21597743-21590624-15411283-15408676-21593975-21593417-15412179-34-75-51-51
wire,CUDA,temporal,bit_planes,bit_planes,,15360,17472,128,5,1,0,0,32,2,42,64,8,32,21.710150,0.632003,0.003105,true,216-0-51-90-13643100-19128996-19125920-13654894-13647325-19128593-19123198-13654779-33-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16320,128,5,1,0,0,32,2,42,64,8,32,17.783475,0.521635,0.006099,true,216-0-51-90-15403260-21599108-21591949-15412144-15409464-21595263-21594681-15413032-35-75-51-51
wire,CUDA,temporal,bit_planes,bit_planes,,15360,17472,126,5,1,0,0,32,2,42,64,9,32,23.971642,0.708914,0.005507,true,216-0-51-90-13642338-19127682-19124761-13654183-13646622-19127465-19121941-13654011-35-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16352,16352,126,5,1,0,0,32,2,42,64,9,32,19.740045,0.585917,0.013629,true,216-0-51-90-15465018-21679271-21677777-15473758-15470798-21678252-21676136-15474048-51-75-51-51
wire,CUDA,temporal,bit_planes,bit_planes,,15360,17472,120,5,1,0,0,32,2,42,64,10,32,26.157555,0.812236,0.074056,true,216-0-51-90-13639965-19123989-19120904-13651544-13644321-19123722-19118209-13651717-35-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16352,16352,120,5,1,0,0,32,2,42,64,10,32,18.740800,0.584070,0.007754,true,216-0-51-90-15462047-21674851-21673300-15470905-15467669-21674160-21671967-15471401-51-75-51-51
wire,CUDA,temporal,bit_planes,bit_planes,,15360,17472,120,5,1,0,0,32,2,42,64,12,32,38.887289,1.207515,0.045178,true,216-0-51-90-13639965-19123989-19120904-13651544-13644321-19123722-19118209-13651717-35-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16352,16352,120,5,1,0,0,32,2,42,64,12,32,18.651302,0.581281,0.013172,true,216-0-51-90-15462047-21674851-21673300-15470905-15467669-21674160-21671967-15471401-51-75-51-51
wire,CUDA,temporal,bit_planes,bit_planes,,15360,17476,126,5,1,0,0,32,2,42,64,14,32,80.512788,2.380461,0.102021,true,216-0-51-90-13642338-19127679-19125241-13654183-13646699-19128045-19121941-13654023-35-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16352,16352,126,5,1,0,0,32,2,42,64,14,32,19.495015,0.578644,0.016880,true,216-0-51-90-15465018-21679271-21677777-15473758-15470798-21678252-21676136-15474048-51-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16352,16352,128,5,1,0,0,32,2,42,64,16,32,19.726982,0.576380,0.012617,true,216-0-51-90-15465830-21680650-21679235-15474727-15471756-21679469-21677686-15474900-51-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16224,16432,119,5,1,0,0,32,2,42,64,17,32,21.183200,0.667723,0.005703,true,216-0-51-90-15220568-21336721-21334027-15229845-15224824-21338072-21334572-15230912-51-75-33-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16224,16432,126,5,1,0,0,32,2,42,64,18,32,22.406515,0.667045,0.007870,true,216-0-51-90-15223790-21341920-21339077-15232996-15228020-21343477-21339426-15233936-51-75-35-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16224,16432,120,5,1,0,0,32,2,42,64,20,32,21.302618,0.665891,0.009186,true,216-0-51-90-15221087-21337470-21334823-15230290-15225351-21338813-21335302-15231327-51-75-35-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16224,16432,110,5,1,0,0,32,2,42,64,22,32,19.502873,0.665055,0.007242,true,216-0-51-90-15215557-21329072-21326271-15224719-15220128-21330444-21327138-15226366-51-75-33-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16224,16432,120,5,1,0,0,32,2,42,64,24,32,21.254797,0.664397,0.011770,true,216-0-51-90-15221087-21337470-21334823-15230290-15225351-21338813-21335302-15231327-51-75-35-51
wire,CUDA,,,,baseline,16384,16384,128,5,1,0,0,32,4,42,0,0,0,289.719043,8.431934,0.034568,true,216-0-51-90-15524944-21766980-21762269-15537172-15531770-21768539-21764055-15534177-51-75-51-51
wire,CUDA,simple,standard,standard,,16384,16384,128,5,1,0,0,32,4,42,0,0,0,289.972552,8.439312,0.037218,true,216-0-51-90-15524944-21766980-21762269-15537172-15531770-21768539-21764055-15534177-51-75-51-51
wire,CUDA,simple,bit_array,bit_array,,16384,16384,128,5,1,0,0,32,4,42,32,0,0,155.334277,4.520822,0.133061,true,216-0-51-90-15524944-21766980-21762269-15537172-15531770-21768539-21764055-15534177-51-75-51-51
wire,CUDA,simple,bit_planes,bit_planes,,16384,16384,128,5,1,0,0,32,4,42,32,0,0,16.912538,0.492220,0.034940,true,216-0-51-90-15524944-21766980-21762269-15537172-15531770-21768539-21764055-15534177-51-75-51-51
wire,CUDA,simple,tiled_bit_planes,tiled_bit_planes,,16384,16384,128,5,1,0,0,32,4,42,32,0,0,23.263290,0.677051,0.005268,true,216-0-51-90-15524944-21766980-21762269-15537172-15531770-21768539-21764055-15534177-51-75-51-51
wire,CUDA,temporal,bit_planes,bit_planes,,16320,16440,128,5,1,0,0,32,4,42,32,2,64,16.589811,0.483069,0.016377,true,216-0-51-90-15403499-21599095-21593089-15412136-15409770-21595144-21594681-15413936-35-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16368,128,5,1,0,0,32,4,42,32,2,64,21.337542,0.624049,0.030699,true,216-0-51-90-15402508-21599330-21591675-15412142-15409265-21596567-21594681-15413888-35-75-51-51
wire,CUDA,temporal,bit_planes,bit_planes,,16320,16414,126,5,1,0,0,32,4,42,32,3,64,15.788358,0.467769,0.021359,true,216-0-51-90-15404818-21601808-21593918-15414554-15406391-21590017-21590410-15409424-34-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16368,126,5,1,0,0,32,4,42,32,3,64,20.050003,0.595701,0.005212,true,216-0-51-90-15401729-21597952-21590348-15411284-15408477-21595243-21593417-15413014-34-75-51-51
wire,CUDA,temporal,bit_planes,bit_planes,,16320,16408,128,5,1,0,0,32,4,42,32,4,64,16.161216,0.471507,0.018327,true,216-0-51-90-15402302-21600213-21592248-15412399-15410217-21594317-21594681-15413276-35-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16368,128,5,1,0,0,32,4,42,32,4,64,19.951501,0.583512,0.023166,true,216-0-51-90-15402508-21599330-21591675-15412142-15409265-21596567-21594681-15413888-35-75-51-51
wire,CUDA,temporal,bit_planes,bit_planes,,16320,16416,125,5,1,0,0,32,4,42,32,5,64,15.871450,0.473935,0.008482,true,216-0-51-90-15401281-21597988-21590309-15411129-15408981-21592342-21592802-15412003-35-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16320,125,5,1,0,0,32,4,42,32,5,64,19.633548,0.589724,0.036234,true,216-0-51-90-15401965-21596935-21590022-15410880-15408232-21593276-21592802-15411733-35-75-51-51
wire,CUDA,temporal,bit_planes,bit_planes,,16320,16432,126,5,1,0,0,32,4,42,32,6,64,16.310221,0.482702,0.040586,true,216-0-51-90-15402699-21597902-21591732-15411278-15408146-21593289-21593417-15412954-34-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16320,126,5,1,0,0,32,4,42,32,6,64,19.633158,0.585032,0.020610,true,216-0-51-90-15402457-21597743-21590624-15411283-15408676-21593975-21593417-15412179-34-75-51-51
wire,CUDA,temporal,bit_planes,bit_planes,,16320,16400,126,5,1,0,0,32,4,42,32,7,64,16.788807,0.497835,0.017213,true,216-0-51-90-15401541-21597740-21591514-15411532-15408472-21593301-21593417-15412982-34-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16320,126,5,1,0,0,32,4,42,32,7,64,19.485037,0.580618,0.015291,true,216-0-51-90-15402457-21597743-21590624-15411283-15408676-21593975-21593417-15412179-34-75-51-51
wire,CUDA,temporal,bit_planes,bit_planes,,16320,16416,128,5,1,0,0,32,4,42,32,8,64,17.711449,0.516484,0.015939,true,216-0-51-90-15402558-21600189-21592248-15412399-15410227-21594317-21594681-15413313-35-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16320,128,5,1,0,0,32,4,42,32,8,64,19.706445,0.578040,0.007892,true,216-0-51-90-15403260-21599108-21591949-15412144-15409464-21595263-21594681-15413032-35-75-51-51
wire,CUDA,temporal,bit_planes,bit_planes,,16320,16422,126,5,1,0,0,32,4,42,32,9,64,18.189709,0.538653,0.012964,true,216-0-51-90-15404818-21600921-21594359-15414554-15405218-21590417-21590410-15409929-34-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16352,16240,126,5,1,0,0,32,4,42,32,9,64,21.460922,0.641388,0.020630,true,157310-157799-157861-157224-15307353-21522149-21521087-15316624-15300403-21509981-21506233-15304411-168860-169907-169954-169022
wire,CUDA,temporal,bit_planes,bit_planes,,16320,16412,120,5,1,0,0,32,4,42,32,10,64,17.926586,0.557744,0.027354,true,216-0-51-90-15399076-21593286-21586829-15408887-15405890-21588906-21589505-15409886-34-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16352,16240,120,5,1,0,0,32,4,42,32,10,64,20.390797,0.639876,0.009365,true,157265-157773-157821-157194-15304463-21517714-21516602-15313801-15297360-21505866-21502126-15301835-168853-169868-169892-168991
wire,CUDA,temporal,bit_planes,bit_planes,,16320,16440,120,5,1,0,0,32,4,42,32,12,64,19.535162,0.606756,0.009392,true,216-0-51-90-15399948-21593083-21587610-15408645-15406233-21589695-21589505-15410519-34-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16352,16240,120,5,1,0,0,32,4,42,32,12,64,20.287411,0.636632,0.005014,true,157265-157773-157821-157194-15304463-21517714-21516602-15313801-15297360-21505866-21502126-15301835-168853-169868-169892-168991
wire,CUDA,temporal,bit_planes,bit_planes,,16320,16416,126,5,1,0,0,32,4,42,32,14,64,22.190125,0.657358,0.036215,true,216-0-51-90-15401781-21598793-21590911-15411532-15409428-21593032-21593417-15412446-34-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16352,16352,126,5,1,0,0,32,4,42,32,14,64,22.087462,0.655592,0.004434,true,216-0-51-90-15465018-21679271-21677777-15473758-15470798-21678252-21676136-15474048-51-75-51-51
wire,CUDA,temporal,bit_planes,bit_planes,,16320,16448,128,5,1,0,0,32,4,42,32,16,64,25.907866,0.754030,0.008048,true,216-0-51-90-15402782-21600237-21591860-15412138-15410460-21595702-21594681-15413269-35-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16352,16352,128,5,1,0,0,32,4,42,32,16,64,22.377606,0.653826,0.015157,true,216-0-51-90-15465830-21680650-21679235-15474727-15471756-21679469-21677686-15474900-51-75-51-51
wire,CUDA,temporal,bit_planes,bit_planes,,16320,16440,119,5,1,0,0,32,4,42,32,17,64,25.632518,0.802828,0.007929,true,216-0-51-90-15399488-21592293-21586971-15408233-15405671-21588895-21588702-15410001-35-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16224,16416,119,5,1,0,0,32,4,42,32,17,64,22.994291,0.725517,0.080354,true,216-0-51-90-15220564-21336839-21333858-15229845-15226146-21338080-21334572-15231620-51-75-33-51
wire,CUDA,temporal,bit_planes,bit_planes,,16320,16436,126,5,1,0,0,32,4,42,32,18,64,28.963239,0.856959,0.012264,true,216-0-51-90-15402699-21598823-21591732-15411277-15408983-21593289-21593417-15412954-34-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16224,16416,126,5,1,0,0,32,4,42,32,18,64,24.366521,0.726102,0.031291,true,216-0-51-90-15223784-21342040-21338880-15232996-15229419-21343491-21339426-15234676-51-75-35-51
wire,CUDA,temporal,bit_planes,bit_planes,,16320,16440,120,5,1,0,0,32,4,42,32,20,64,32.056845,0.995675,0.067263,true,216-0-51-90-15399948-21593083-21587610-15408645-15406233-21589695-21589505-15410519-34-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16224,16416,120,5,1,0,0,32,4,42,32,20,64,23.156000,0.724531,0.058978,true,216-0-51-90-15221081-21337602-21334638-15230290-15226673-21338824-21335302-15232029-51-75-35-51
wire,CUDA,temporal,bit_planes,bit_planes,,16320,16440,110,5,1,0,0,32,4,42,32,22,64,35.182912,1.192112,0.011173,true,216-0-51-90-15394768-21584588-21578921-15403668-15400526-21581823-21581432-15405048-35-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16224,16432,110,5,1,0,0,32,4,42,32,22,64,22.155667,0.755516,0.010595,true,216-0-51-90-15215557-21329072-21326271-15224719-15220128-21330444-21327138-15226366-51-75-33-51
wire,CUDA,temporal,bit_planes,bit_planes,,16320,16448,120,5,1,0,0,32,4,42,32,24,64,46.977753,1.458404,0.062791,true,216-0-51-90-15399284-21594131-21586465-15408644-15406861-21590200-21589505-15409888-34-75-51-51
wire,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16224,16432,120,5,1,0,0,32,4,42,32,24,64,24.140378,0.754596,0.007160,true,216-0-51-90-15221087-21337470-21334823-15230290-15225351-21338813-21335302-15231327-51-75-35-51
wire,CUDA,simple,bit_array,bit_array,,16384,16384,128,5,1,0,0,32,4,42,64,0,0,219.732141,6.395047,0.191959,true,216-0-51-90-15524944-21766980-21762269-15537172-15531770-21768539-21764055-15534177-51-75-51-51
wire,CUDA,simple,bit_planes,bit_planes,,16384,16384,128,5,1,0,0,32,4,42,64,0,0,13.691513,0.398475,0.001086,true,216-0-51-90-15524944-21766980-21762269-15537172-15531770-21768539-21764055-15534177-51-75-51-51
